BASMID,ALLGRADEX,EDCPUB,SCCHOICE,SPUBCHOIX,SCONSIDR,SCHLHRSWK,EINTNET,MOSTIMPT,INTNUM,SEENJOY,SEGRADES,SEABSNT,SEGRADEQ,FSSPORTX,FSVOL,FSMTNG,FSPTMTNG,FSATCNFN,FSFUNDRS,FSCOMMTE,FSCOUNSLR,FSFREQ,FSNOTESX,FSMEMO,FCSCHOOL,FCTEACHR,FCSTDS,FCORDER,FCSUPPRT,FHHOME,FHWKHRS,FHAMOUNT,FHCAMT,FHPLACE,FHCHECKX,FHHELP,FOSTORY2X,FOCRAFTS,FOGAMES,FOBUILDX,FOSPORT,FORESPON,FOHISTX,FODINNERX,FOLIBRAYX,FOBOOKSTX,HDHEALTH,CDOBMM,CDOBYY,CSEX,CSPEAKX,HHTOTALXX,RELATION,P1REL,P1SEX,P1MRSTA,P1EMPL,P1HRSWK,P1MTHSWRK,P1AGE,P2GUARD,TTLHHINC,OWNRNTHB,CHLDNT,SEFUTUREX,DSBLTY,HHPARN19X,HHPARN19_BRD,NUMSIBSX,PARGRADEX,RACEETH,INTACC,CENREG,ZIPLOCL
20191001242,7,1,1,2,2,4,4,-1,-1,2,3,1,4,1,1,1,1,1,1,2,1,8,1,1,2,2,2,2,1,3,4,1,2,1,4,3,2,2,1,1,1,2,2,5,1,2,2,12,2008,1,2,4,1,1,2,1,1,40,12,38,2,6,1,1,5,1,2,2,2,4,1,1,2,21
20191001244,4,1,2,1,1,4,3,1,1,1,1,1,1,1,2,1,2,1,2,2,2,8,1,1,2,1,2,2,2,2,4,3,3,1,4,1,1,1,1,1,1,1,2,6,2,2,1,2,2013,2,2,5,1,2,2,1,1,40,12,54,1,12,1,2,5,2,1,1,2,4,3,1,4,21
20191001245,8,1,2,1,2,4,4,-1,-1,2,2,1,3,1,2,1,2,1,1,2,2,3,2,1,2,1,2,1,2,6,-1,-1,-1,-1,-1,-1,2,1,1,2,1,1,2,5,1,2,1,6,2008,1,2,6,5,5,2,1,1,35,12,33,1,10,1,3,4,2,3,1,1,4,2,1,3,22
20191001255,13,2,1,3,1,2,4,-1,-1,2,1,1,2,1,2,1,1,1,1,2,2,5,1,1,1,2,1,1,1,4,10,1,1,1,4,2,1,2,2,1,2,1,1,5,2,2,1,3,2003,1,2,3,1,1,2,1,1,40,12,55,1,11,1,1,6,2,1,1,0,4,4,1,4,21
20191001260,14,1,1,1,2,4,4,-1,-1,3,2,1,3,1,1,1,2,1,1,2,2,10,1,1,1,1,1,1,1,3,10,1,2,1,4,2,1,2,2,2,2,2,2,1,2,2,3,3,2002,1,2,5,1,1,2,1,1,40,12,39,1,9,1,1,3,1,1,1,2,5,1,1,3,31
20191001271,12,1,2,2,2,4,4,-1,-1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,3,3,2,3,2,2,2,1,1,1,2,5,2,2,1,1,2,1,2,2,2,2,1,2,2004,1,2,5,1,1,2,1,2,20,9,34,1,7,1,3,5,2,1,1,2,2,1,1,4,31
20191001328,7,1,1,1,2,4,4,-1,-1,1,2,1,1,1,1,1,1,1,2,2,2,5,1,1,1,1,1,1,1,3,10,1,1,1,4,3,1,1,1,2,2,1,1,4,1,1,1,2,2009,1,2,3,1,1,2,3,1,54,12,38,2,3,2,2,6,2,2,2,1,2,2,1,2,21
20191001351,10,1,1,1,2,4,4,-1,-1,2,2,1,3,2,2,2,2,1,2,2,2,4,2,1,1,1,1,1,1,2,2,3,1,1,4,1,1,2,2,2,1,2,1,3,2,2,2,5,2006,2,6,6,9,1,2,1,5,-1,0,42,1,6,1,2,4,2,1,1,3,3,1,1,4,21
20191001355,15,1,1,3,2,4,4,-1,-1,2,1,1,3,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,7,2,2,2,11,1999,2,2,3,8,6,2,1,1,40,12,60,2,3,2,3,2,1,4,2,0,4,1,1,3,31
20191001367,2,1,2,3,2,4,4,-1,-1,1,5,1,2,1,1,1,1,1,1,2,2,30,1,1,2,2,2,2,3,2,1,1,1,1,4,2,1,1,2,1,1,2,2,4,2,2,1,9,2012,1,2,2,1,1,2,5,1,45,12,38,2,8,1,4,5,2,2,2,0,5,1,1,4,12
20191001372,11,2,1,2,1,4,4,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,4,13,1,1,2,4,1,1,1,1,1,1,1,1,7,2,1,1,2,2005,2,2,4,2,1,1,1,1,60,12,55,1,6,1,1,6,2,1,1,1,4,1,1,1,21
20191001375,4,1,1,3,2,4,4,-1,-1,2,1,2,1,1,1,1,1,1,1,2,2,9,1,1,1,1,1,1,1,3,5,1,1,1,4,3,1,1,1,1,1,1,1,5,1,1,2,9,2012,1,6,4,1,1,2,3,1,40,9,45,2,3,2,2,6,2,2,2,2,5,1,1,1,11
20191001376,14,1,1,2,2,4,4,-1,-1,2,2,1,1,1,2,1,1,1,2,2,2,4,2,1,2,3,2,2,4,2,1,3,1,1,3,2,1,2,2,2,2,1,1,4,2,2,2,8,2002,1,3,6,1,1,2,1,1,8,6,40,1,4,1,3,5,2,1,1,2,2,3,1,4,13
20191001391,7,1,1,3,1,4,4,-1,-1,2,1,2,2,1,1,1,1,1,1,2,2,10,1,1,1,1,1,1,1,3,3,1,1,1,4,3,1,1,1,1,1,1,1,2,2,1,2,3,2009,2,2,4,1,1,2,1,5,-1,0,36,1,11,1,2,5,2,1,1,1,5,5,1,1,22
20191001427,6,1,1,2,2,4,4,-1,-1,2,2,2,3,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,3,3,1,2,1,3,2,2,2,1,2,2,2,2,3,2,2,3,3,2010,1,2,3,4,6,1,1,3,-1,10,42,1,6,2,1,2,1,4,1,0,3,1,3,2,41
20191001452,5,1,1,1,1,4,4,-1,-1,2,3,1,3,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,1,1,1,2,2,2,3,1,2,2,1,1,1,2,2,1,2,2,2,10,2010,1,2,3,1,1,2,3,1,42,12,41,2,6,1,2,5,1,2,2,1,4,3,1,2,21
20191001454,15,1,1,3,2,4,4,-1,-1,2,2,1,3,2,2,1,2,2,2,2,1,1,2,1,2,1,2,2,1,1,1,1,1,1,3,1,1,2,1,1,2,2,1,4,2,1,1,2,2001,1,2,4,1,1,2,1,1,40,12,60,1,6,1,1,3,1,1,1,1,3,1,1,4,12
20191001469,12,2,1,3,2,4,4,-1,-1,1,1,1,2,1,1,1,2,2,1,2,2,4,1,1,2,2,2,2,2,2,4,1,1,1,2,1,2,2,1,1,1,2,1,6,2,1,1,6,2004,2,2,3,5,5,2,1,6,-1,0,75,1,6,1,2,5,2,4,1,0,3,1,1,2,33
20191001472,7,1,2,2,2,4,4,-1,-1,1,2,2,3,1,1,1,1,1,1,2,1,12,1,1,1,1,1,2,1,4,7,1,2,1,3,3,1,1,1,1,1,1,1,5,1,2,1,10,2008,1,2,3,1,1,2,4,1,17,10,33,2,4,2,1,6,2,2,2,1,4,1,1,4,21
20191001487,13,1,2,2,1,4,4,-1,-1,1,2,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,4,20,1,1,1,4,5,2,2,2,2,1,1,1,6,2,2,1,11,2003,2,2,5,2,1,1,1,1,40,12,48,1,10,3,1,6,2,1,1,2,3,3,1,1,11
20191001493,13,1,1,1,2,4,4,-1,-1,2,2,1,3,1,2,1,1,1,2,2,1,5,1,1,1,1,1,1,1,3,3,1,1,1,3,2,1,1,1,1,1,1,1,4,2,2,2,2,2003,1,2,5,9,1,1,5,1,50,12,57,2,3,2,2,2,2,3,2,2,2,1,1,1,21
20191001509,13,1,2,3,2,4,4,-1,-1,1,2,1,3,1,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,3,3,1,1,1,3,1,1,1,1,1,1,1,1,7,2,2,1,6,2003,1,4,3,1,1,2,1,1,40,12,38,1,8,1,1,3,2,1,1,0,2,3,1,2,21
20191001522,10,1,1,3,2,4,4,-1,-1,1,1,1,2,1,2,1,2,1,2,2,1,5,2,1,1,1,1,1,2,4,6,1,1,1,1,5,2,2,2,1,2,2,1,3,1,2,1,4,2006,2,2,3,1,1,2,1,1,25,12,31,1,9,2,1,5,2,1,1,0,4,1,1,2,21
20191001567,5,1,2,3,2,4,3,10,2,1,1,1,1,1,1,1,1,1,1,2,2,5,1,1,1,1,2,1,2,1,5,3,3,2,4,1,1,1,1,2,1,1,1,3,1,2,1,1,2011,1,5,4,2,1,1,1,1,40,12,42,2,8,2,1,6,2,3,2,1,5,4,1,4,11
20191001570,8,1,2,2,2,4,4,-1,-1,2,5,1,3,1,2,1,2,1,2,2,2,5,1,1,1,1,1,1,1,3,5,1,1,1,3,3,1,1,1,1,2,2,1,7,1,2,2,5,2009,2,2,10,1,4,2,1,2,46,12,61,1,9,1,3,5,2,1,1,0,3,1,1,1,13
20191001572,8,1,2,2,2,2,4,-1,-1,1,2,1,2,1,2,1,1,2,1,1,2,6,2,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,2,2,1,1,2,2008,2,4,2,1,1,2,3,1,30,12,47,2,2,3,1,5,2,2,2,0,1,3,1,1,11
20191001573,4,1,1,1,1,4,4,-1,-1,1,5,1,1,1,2,1,2,1,2,2,2,5,2,1,1,1,1,1,1,3,3,1,1,1,4,3,1,1,1,2,1,1,2,3,2,1,1,1,2012,2,2,4,1,1,2,1,1,40,12,35,1,4,3,2,4,2,1,1,1,4,1,1,2,41
20191001613,13,1,2,2,1,4,4,-1,-1,3,3,1,3,1,2,1,2,1,1,2,1,5,1,1,4,3,3,4,4,2,4,3,1,1,4,2,1,2,1,1,2,1,1,7,2,1,2,8,2003,2,2,6,9,6,2,5,5,-1,0,21,1,2,2,5,4,2,4,1,2,3,1,3,2,42
20191001626,6,1,1,1,2,4,4,-1,-1,2,5,1,3,1,1,1,1,1,1,2,2,4,2,1,1,1,1,2,1,6,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,5,2,1,1,4,2010,2,2,3,1,1,2,1,5,-1,0,50,1,9,1,2,4,1,1,1,0,2,1,1,4,21
20191001631,7,1,1,1,2,4,4,-1,-1,2,2,1,3,1,2,1,1,1,1,2,2,3,2,1,2,2,2,2,2,3,6,1,1,1,4,2,1,2,2,1,1,1,1,3,1,2,1,2,2009,1,2,4,1,1,1,1,1,40,12,47,1,9,1,1,6,2,1,1,1,4,2,1,2,21
20191001655,8,1,1,2,2,4,4,-1,-1,1,1,1,2,2,2,1,2,1,2,2,2,4,2,1,1,1,1,1,2,2,1,3,1,1,4,2,1,2,2,2,1,1,1,5,1,2,3,8,2007,1,2,4,2,1,1,1,1,50,12,40,1,10,1,1,4,2,1,1,1,5,1,1,3,21
20191001656,10,1,1,2,2,4,4,-1,-1,2,3,1,4,2,2,2,2,2,2,2,2,0,1,2,3,2,3,2,3,2,2,1,2,1,4,2,1,2,2,2,1,1,2,3,2,2,2,8,2005,1,2,3,1,1,2,1,1,40,12,36,1,8,3,1,2,2,1,1,0,4,1,1,3,13
20191001657,8,1,2,1,2,4,4,-1,-1,1,1,1,1,1,1,1,2,2,2,2,2,3,1,1,1,1,1,1,1,2,3,1,1,1,4,2,1,1,1,1,1,1,2,7,1,1,1,9,2007,2,2,3,2,3,1,1,1,40,12,46,1,9,1,1,5,2,1,1,0,5,1,1,2,11
20191001687,9,1,1,2,2,4,4,-1,-1,2,2,1,3,2,2,1,1,1,1,1,2,5,1,2,1,1,2,2,1,3,2,1,1,1,4,1,1,2,2,1,2,1,2,4,2,2,2,11,2007,1,2,7,1,1,2,1,2,25,12,52,1,9,1,1,3,2,1,1,2,2,1,1,1,42
20191001706,3,2,1,1,2,2,4,-1,-1,2,5,1,2,1,1,1,1,1,1,1,2,6,1,1,2,2,2,2,2,1,2,1,1,2,3,2,1,1,1,1,2,1,2,4,1,2,1,7,2013,2,2,3,2,1,1,1,1,40,12,40,1,8,1,2,6,2,1,1,0,5,1,1,3,11
20191001709,12,1,2,1,2,4,4,-1,-1,1,2,1,3,2,2,2,2,2,2,2,2,0,2,2,1,1,1,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,2004,1,3,4,2,1,1,1,2,40,10,48,1,2,1,2,3,2,1,1,1,1,3,1,2,41
20191001711,6,1,1,1,2,4,4,-1,-1,1,1,1,1,1,1,1,1,1,1,1,2,15,1,1,1,1,1,1,1,3,1,1,1,1,4,3,1,1,1,1,1,1,2,7,1,1,1,4,2011,2,2,4,1,1,1,1,1,40,12,35,1,6,1,2,6,2,1,1,1,5,1,1,1,13
20191001716,2,1,1,1,1,4,4,-1,-1,1,5,1,2,1,2,1,2,1,2,2,1,5,2,1,1,1,1,1,1,4,1,1,1,1,4,1,1,2,1,1,1,2,2,4,1,2,1,11,2012,1,2,4,1,1,2,3,1,40,12,44,2,3,2,3,5,2,2,2,2,4,1,1,2,11
20191001719,9,1,2,2,1,4,4,-1,-1,3,2,1,3,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,3,5,1,1,2,3,2,2,2,2,2,2,1,2,7,2,1,1,8,2007,2,2,2,1,1,2,3,1,40,12,43,2,3,2,2,5,2,2,2,0,4,1,3,1,33
20191001724,4,1,2,2,1,4,4,-1,-1,2,5,2,2,1,1,1,2,1,1,2,2,30,1,1,1,1,1,2,1,3,1,1,2,1,4,3,1,1,1,1,1,2,1,7,2,2,2,3,2012,2,2,4,1,1,2,1,5,-1,0,41,1,9,1,2,5,1,1,1,1,5,5,1,2,31
20191001745,9,1,1,1,1,4,4,-1,-1,1,3,2,3,2,2,1,2,1,1,2,1,4,1,1,1,1,1,1,1,3,9,1,1,1,4,3,1,2,1,2,1,1,1,6,1,2,4,5,2007,2,2,3,5,5,2,1,1,40,12,33,2,2,2,2,4,2,4,2,0,3,2,3,4,11
20191001788,7,1,1,2,2,4,4,-1,-1,2,2,1,3,1,2,1,2,1,2,2,2,3,1,1,2,3,3,3,2,3,4,3,1,1,4,3,2,1,1,1,1,1,2,2,1,2,1,12,2008,1,2,3,1,1,2,1,1,30,12,34,1,8,1,1,4,2,1,1,0,4,5,1,2,22
20191001824,11,1,2,2,1,4,4,-1,-1,2,1,1,2,1,2,1,1,1,1,2,1,2,2,1,1,1,2,2,2,4,12,1,1,1,2,1,2,1,1,1,1,1,1,7,1,1,2,12,2005,1,6,4,2,1,1,1,2,40,12,46,1,9,1,1,6,2,1,1,1,3,4,1,4,21
20191001830,10,2,1,2,2,4,4,-1,-1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,1,1,1,1,1,4,5,1,1,1,2,5,2,2,2,1,1,1,1,7,2,1,1,6,2006,2,2,4,2,1,1,1,1,40,12,44,1,12,1,1,6,2,1,1,1,5,1,1,2,11
20191001835,10,1,1,1,1,4,4,-1,-1,3,3,1,3,1,1,1,2,1,1,2,1,5,1,1,2,1,2,2,1,3,12,3,1,1,3,3,2,1,1,2,1,1,1,7,1,2,1,1,2006,2,2,3,5,5,1,1,1,40,12,41,2,4,2,2,6,2,4,2,0,3,2,1,4,21
20191001840,11,1,1,3,1,4,4,-1,-1,1,2,1,3,1,2,1,1,1,2,2,2,3,2,1,2,2,2,2,2,4,10,2,2,1,4,3,1,2,1,2,2,1,1,6,1,1,2,9,2005,2,2,3,2,1,1,3,1,39,12,42,2,4,3,2,6,1,3,2,0,1,2,2,3,12
20191001843,2,1,1,3,2,4,4,-1,-1,1,5,1,3,1,1,1,2,1,1,2,2,10,2,1,1,1,1,1,1,4,5,1,1,1,4,4,1,1,1,1,2,1,1,7,2,1,4,8,2012,1,2,5,1,1,2,1,1,25,12,32,1,4,2,5,6,2,1,1,2,2,3,3,4,11
20191001846,14,1,1,3,2,4,4,-1,-1,2,1,2,3,1,1,2,2,1,1,2,2,70,1,1,1,1,2,4,2,5,-1,-1,-1,-1,-1,-1,2,1,1,1,1,2,1,7,2,2,4,2,2002,1,2,3,1,1,2,2,2,60,12,47,2,8,1,1,3,1,2,2,1,3,1,1,3,41
20191001849,8,1,1,3,2,4,4,-1,-1,2,5,1,3,1,1,1,1,1,2,2,2,4,1,1,2,2,2,2,2,4,2,1,1,1,4,1,1,1,1,1,1,1,1,6,1,2,1,11,2007,1,4,4,1,1,2,1,3,-1,5,34,1,5,1,2,4,1,1,1,1,3,3,1,4,32
20191001857,4,1,1,2,1,4,4,-1,-1,1,1,1,1,1,1,1,2,1,2,2,2,3,1,1,2,1,1,2,2,2,2,1,1,2,4,2,1,1,1,1,1,1,1,6,1,2,1,3,2012,2,2,3,1,1,2,3,1,20,4,35,2,2,2,3,6,2,2,2,1,4,4,1,2,11
20191001864,9,2,1,1,1,4,4,-1,-1,2,2,1,3,1,1,1,1,1,1,2,1,5,1,1,1,1,1,1,1,4,10,1,1,1,4,4,1,2,2,2,1,1,1,4,2,2,2,6,2007,1,2,5,5,1,2,5,1,44,12,33,2,7,1,1,4,1,2,2,0,3,3,2,4,11
20191001870,9,1,1,1,2,4,4,-1,-1,2,1,1,1,1,2,1,1,1,1,2,1,10,1,1,1,1,1,1,1,2,10,1,1,1,4,1,1,1,1,1,1,1,2,3,2,2,1,10,2006,1,2,4,2,1,1,1,1,40,12,40,1,9,3,1,5,2,1,1,1,5,4,1,2,11
20191001881,11,1,2,3,2,4,4,-1,-1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,3,3,4,1,1,2,2,5,2,2,2,2,2,2,1,4,2,2,2,12,2004,1,3,5,1,1,2,1,5,-1,0,36,1,3,1,2,6,2,1,1,2,2,5,1,2,21
20191001886,5,1,1,1,1,2,4,-1,-1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1,1,1,1,1,2,3,3,1,1,2,4,3,2,2,2,2,2,2,2,7,2,2,1,6,2011,2,2,5,6,1,1,3,1,40,12,39,2,12,1,1,5,2,3,2,1,5,1,1,4,11
20191001889,6,1,2,3,2,4,4,-1,-1,1,2,1,3,1,2,1,2,1,2,2,2,3,2,1,1,1,1,1,1,4,3,1,1,1,4,2,2,1,1,1,1,1,2,7,2,2,1,12,2009,1,4,6,1,1,2,1,1,40,12,39,1,8,1,3,5,2,1,1,3,2,3,1,4,31
20191001908,13,2,1,3,1,4,4,-1,-1,2,2,1,2,1,2,1,1,1,1,2,2,9,2,1,1,2,1,1,2,4,8,1,1,1,3,5,2,2,1,1,1,1,1,7,2,1,3,1,2003,1,2,5,1,1,2,4,1,24,12,56,1,1,2,1,4,2,1,1,2,2,2,1,1,11
20191001922,13,1,2,2,1,3,4,-1,-1,2,5,2,3,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,6,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,0,2,2,3,3,2002,2,1,3,8,1,2,3,5,-1,0,37,2,4,2,5,2,1,2,2,0,1,1,1,4,13
20191001966,12,1,1,2,2,4,4,-1,-1,2,1,1,3,1,2,1,1,1,1,2,2,5,2,1,1,1,1,1,1,3,7,1,1,1,3,1,2,2,2,1,2,2,2,7,2,2,1,5,2004,1,2,4,1,1,2,1,1,40,12,46,1,9,1,1,4,2,1,1,1,3,1,1,3,42
20191001977,14,1,1,1,2,4,4,-1,-1,1,1,1,1,1,1,1,2,1,1,2,2,14,1,1,1,1,1,1,1,4,20,2,2,1,1,1,2,2,2,2,1,1,2,5,2,2,1,8,2001,2,2,2,1,1,2,3,2,50,12,56,2,9,1,1,6,1,2,2,0,5,1,1,3,21
20191001979,10,1,2,2,2,3,4,-1,-1,1,1,1,1,1,2,1,1,1,1,2,2,6,1,1,1,1,1,1,1,3,8,1,1,1,4,1,1,2,2,2,2,2,1,5,2,2,1,12,2005,1,2,4,6,1,2,5,1,40,12,44,2,8,1,1,6,1,2,2,0,3,2,1,3,21
20191001983,12,2,1,3,2,4,4,-1,-1,2,1,1,2,1,1,1,2,1,1,2,2,10,2,1,2,2,2,2,1,5,-1,-1,-1,-1,-1,-1,2,2,1,2,1,1,2,5,2,1,1,10,2003,2,2,4,2,1,1,1,2,60,12,58,1,12,1,1,6,2,1,1,1,4,1,1,4,11
20191001995,6,2,2,3,2,4,4,-1,-1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,1,4,2,4,4,2,2,0,3,3,2,1,5,2,2,1,2,1,1,2,6,1,1,1,9,2009,2,2,5,1,1,2,1,4,-1,0,46,1,1,2,1,5,2,1,1,2,4,4,1,2,21
20191002004,2,2,1,2,2,4,4,-1,-1,1,5,1,2,1,1,1,1,1,1,1,2,15,1,1,1,1,1,2,1,2,1,1,1,1,4,2,1,1,1,2,2,2,1,2,2,2,1,3,2013,2,2,4,1,1,2,1,1,42,12,32,1,6,1,2,5,2,1,1,1,4,1,1,3,41
20191002065,12,1,2,3,2,4,3,11,1,2,2,1,2,1,2,1,2,2,2,2,1,3,1,1,2,2,2,2,2,4,7,2,2,1,3,3,1,2,2,1,2,1,1,3,2,2,2,4,2004,1,2,3,1,1,2,1,1,40,10,48,1,7,1,1,3,2,1,1,0,3,1,1,2,22
20191002070,14,1,2,2,2,4,4,-1,-1,2,2,1,2,1,1,1,1,1,1,1,2,10,1,1,1,2,1,1,1,3,3,1,1,1,1,5,1,2,1,1,1,2,2,5,2,2,1,3,2002,1,2,5,1,1,2,1,2,40,12,48,1,12,1,1,6,2,1,1,1,4,1,1,3,12
20191002075,7,2,1,2,1,4,3,11,1,2,1,2,1,1,1,1,1,1,1,1,1,20,1,1,1,2,2,1,1,3,5,1,1,1,4,2,1,2,1,2,1,1,2,2,2,2,1,4,2008,1,2,5,2,1,1,1,1,55,12,44,1,12,1,1,5,2,1,1,2,4,1,1,3,21
20191002102,6,1,2,3,2,4,4,-1,-1,2,5,1,4,2,1,2,1,1,1,2,1,4,1,1,1,1,1,1,1,6,-1,-1,-1,-1,-1,-1,2,2,2,2,2,1,2,6,1,2,2,9,2009,2,2,4,1,1,2,3,1,45,12,43,2,5,2,3,2,1,2,2,2,4,2,1,1,21
20191002134,12,2,2,2,1,4,4,-1,-1,2,1,1,2,1,1,1,1,1,1,1,2,8,1,1,1,2,2,1,2,4,12,1,1,1,3,2,1,1,1,1,1,1,1,3,2,1,3,7,2004,2,2,5,1,1,2,1,1,40,12,45,1,8,2,1,6,2,1,1,2,4,3,1,3,21
20191002139,8,1,1,3,2,4,4,-1,-1,2,3,1,3,1,2,1,1,1,1,2,2,5,2,1,1,1,1,1,1,3,4,1,1,1,4,3,1,1,1,1,1,1,1,7,1,2,1,6,2008,2,2,3,5,5,2,2,6,-1,0,71,2,3,2,2,5,2,4,2,1,3,1,1,4,21
20191002156,5,1,1,1,2,4,4,-1,-1,1,2,1,3,1,1,1,2,1,1,2,2,5,1,1,1,1,1,1,1,3,1,1,1,1,4,3,1,1,1,1,1,1,1,7,1,2,1,1,2011,1,2,4,1,1,2,1,1,30,12,51,1,8,1,1,5,2,1,1,1,4,1,2,3,22
20191002162,10,2,1,2,2,2,4,-1,-1,2,1,1,2,1,1,1,1,1,1,1,1,10,1,1,1,1,1,2,1,3,1,1,1,1,3,5,1,1,1,1,1,2,2,7,2,2,1,11,2005,2,2,5,1,1,2,1,1,6,10,44,1,5,1,2,6,2,1,1,2,2,1,1,3,21
20191002173,13,1,1,3,2,4,4,-1,-1,1,2,3,3,2,2,1,2,1,1,2,2,5,2,1,1,1,1,1,2,4,10,1,2,1,4,2,2,2,2,1,1,2,1,5,2,1,1,10,2003,2,2,4,2,1,1,1,1,60,12,53,1,9,1,1,6,2,1,1,1,4,3,1,4,21
20191002177,8,1,1,2,2,4,4,-1,-1,2,2,1,3,1,2,1,2,1,1,2,2,5,1,1,2,4,2,2,3,2,2,1,2,1,3,2,2,2,2,2,1,1,1,7,2,2,2,10,2007,1,2,5,5,1,2,3,1,40,12,39,2,9,1,2,5,2,2,2,1,3,1,1,2,23
20191002182,14,1,1,1,2,4,4,-1,-1,2,1,1,2,2,1,2,2,1,1,2,2,5,2,1,2,3,3,2,2,4,8,1,1,1,2,1,1,2,2,2,2,1,1,5,2,1,2,1,2002,2,6,2,1,4,2,1,1,40,12,52,1,5,1,1,5,2,1,1,0,5,1,1,2,11
20191002191,10,1,1,3,1,4,4,-1,-1,2,1,2,1,1,2,2,2,2,1,2,2,3,2,2,1,1,1,1,2,2,5,1,1,1,4,1,1,1,2,1,1,1,1,7,2,2,1,8,2006,1,2,4,1,1,2,1,1,40,12,47,1,5,1,2,4,2,1,1,0,3,1,1,2,41
20191002193,12,1,1,2,2,4,4,-1,-1,1,2,1,3,1,2,1,1,1,2,2,1,5,1,1,1,1,1,1,1,2,2,1,1,1,4,2,1,1,1,1,1,1,1,7,2,2,1,4,2004,1,2,5,1,1,2,5,1,50,9,34,1,5,1,1,2,1,1,1,2,3,1,1,4,33
20191002195,7,1,2,3,2,4,3,11,1,3,1,1,2,2,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,3,3,1,1,2,4,2,1,2,2,1,2,1,2,0,2,2,2,1,2009,1,4,4,2,1,1,1,1,35,12,55,1,7,1,2,3,2,1,1,1,4,3,2,4,33
20191002197,12,1,1,1,1,4,3,11,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,1,3,3,2,2,3,1,1,3,3,1,3,5,2,2,2,2,1,1,1,1,1,1,2,10,2003,2,2,2,1,1,2,3,1,40,12,49,2,5,2,1,5,2,2,2,0,3,1,1,4,12
20191002246,7,1,2,2,2,4,4,-1,-1,3,2,1,3,1,1,1,2,1,2,2,2,4,2,1,4,4,4,4,4,4,12,2,2,1,4,4,1,1,2,1,1,1,2,7,2,2,1,9,2008,1,2,3,1,1,2,1,1,40,12,34,1,9,1,2,5,1,1,1,0,5,3,1,4,33
20191002252,14,1,1,3,2,4,4,-1,-1,2,2,1,2,1,1,1,2,1,1,2,1,15,1,1,1,1,1,1,1,2,4,1,2,1,3,1,2,2,2,1,2,1,1,2,2,2,2,7,2001,1,2,6,1,1,2,1,1,60,12,54,1,9,1,2,3,1,1,1,2,3,1,1,3,43
20191002270,10,1,2,2,2,4,4,-1,-1,1,1,1,1,1,1,1,2,1,1,2,1,7,2,1,1,1,1,2,2,4,5,1,1,1,3,1,1,2,1,1,2,1,1,5,2,1,1,7,2006,2,2,5,1,1,2,1,1,20,12,46,1,12,1,1,6,2,1,1,2,5,1,1,4,21
20191002274,12,2,1,2,1,4,4,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,15,2,1,1,1,1,1,1,4,10,1,1,2,2,1,2,2,2,2,1,1,2,7,2,1,2,2,2004,2,2,4,2,1,1,1,1,50,12,60,1,10,1,1,5,2,1,1,1,3,1,1,1,21
20191002285,9,1,1,3,1,4,4,-1,-1,2,2,1,4,1,1,1,1,1,1,2,1,16,1,1,1,1,1,1,1,4,4,1,1,1,3,3,1,1,1,1,1,1,1,5,2,1,3,5,2007,2,2,4,2,3,1,1,1,40,12,39,1,9,1,2,5,1,1,1,1,4,5,1,2,11
20191002297,9,1,1,3,1,4,4,-1,-1,2,2,1,2,1,2,1,1,1,1,2,2,5,1,1,2,2,2,2,2,4,9,1,1,1,4,4,1,1,2,1,1,1,1,5,2,2,2,12,2006,2,2,2,1,1,2,3,2,40,12,36,2,7,2,2,6,2,2,2,0,5,2,1,2,21
20191002307,14,1,2,3,2,4,4,-1,-1,2,1,1,2,1,2,2,1,2,2,2,1,3,2,1,2,2,1,1,3,4,5,1,1,1,2,5,2,2,2,1,1,2,1,1,2,2,2,4,2002,1,2,5,1,1,2,1,1,40,12,47,1,10,1,1,5,2,1,1,1,4,3,1,2,11
